Gene names,ratio,P
E2F4,1.099423049,0.22072346
IGFBP7,0.9821968,0.854834034
PDCD2,1.038938467,0.727369391
INA,1.180303936,0.024608783
PSMD5,1.091960814,0.110170128
PKN1,1.008246759,0.961017917
PKN2,1.041038352,0.585194535
DDB1,0.978417627,0.210503575
PPP2R5E,0.956639123,0.069707584
MAPK14,1.032852164,0.41140025
MRPL23,1.135536665,0.167936836
CDC37,1.048451108,0.342947408
RBBP7,1.030674561,0.401852841
C3AR1,0.974007118,0.320791417
ECM1,0.917354124,0.101730446
BAK1,1.213869271,0.016703368
CPSF6,0.973970709,0.687748705
DBN1,0.953237798,0.362529763
MAPKAPK3,0.845581716,0.426267489
NFIL3,0.819768523,0.186507019
NRF1,1.000994685,0.686256916
FSCN1,0.999413143,0.695791538
IFI16,1.882236264,0.000154888
DECR1,1.06395025,0.159081767
MAN2A1,1.007128415,0.956248162
NDUFA5,1.079540526,0.136502324
KYNU,1.04632777,0.446138699
ATP2B3,0.886277048,0.045490909
UGCG,0.965147451,0.73387615
CLPP,0.979563841,0.434017226
TST,1.089951692,0.057819006
HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ,1.07323757,0.082888245
NDUFA9,1.00644314,0.934095505
RTN1,0.849552685,0.065296836
PCK2,1.077947148,0.036243051
DUSP6,1.062738787,0.212226258
UPP1,1.055915591,0.131771779
CYP51A1,0.943396105,0.354094224
DGUOK,1.015825734,0.785371758
ATP6V1F,0.854029471,0.20945001
PFKFB4,1.052701107,0.251753942
IMMT,1.02374916,0.683758288
HNRNPUL2;HNRNPUL2-BSCL2,1.046958859,0.430802556
ARHGAP12,0.948134644,0.242458817
PDS5A,0.999035483,0.894675579
CLEC16A,0.961385197,0.594352401
ARHGAP31,1.050737778,0.661577408
TSR1,1.001559381,0.877606764
IAH1,1.201866951,0.046426082
QRICH1,1.018411661,0.724252959
RELA,1.02455535,0.320884999
SMU1,1.030196961,0.173555617
ZNF800,1.045895197,0.163462813
ADAP2;CENTA2,0.957763811,0.179470992
AP5B1,1.126690032,0.013283394
HLA-DRB5,0.981354116,0.850502018
LRRFIP1,1.025766275,0.608737072
LEPRE1,1.031196113,0.585321289
TRMT5,0.961480765,0.028848456
NME1-NME2;NME2;NME1,1.032146242,0.451428599
NDUFAF6,1.069833449,0.377292777
TWISTNB,0.906371464,0.080867874
LMNA,1.057220545,0.605549439
UAP1L1,1.09221334,0.268410032
C2orf76,1.173457368,0.28922299
DAK;TKFC,1.000404205,0.771353353
LSM12,1.020584555,0.760173367
CCDC88A,1.00352988,0.760092794
RABL6,0.960186228,0.022302812
VMA21,0.760228294,0.012868494
TUBB8,1.121450517,0.598510084
TIMM50,0.970065104,0.34013127
PARP14,1.915408763,8.69274E-05
GLYR1,1.131287741,0.11860611
C5orf22,1.013440309,0.904235908
VPS26B,0.960870624,0.168623442
LARP7,1.007901715,0.993481194
NADK2,1.08293065,0.312086693
GXYLT1,0.983861074,0.515875191
ACSF3,0.945716087,0.091405247
PREPL,0.964261564,0.302940416
TBC1D10B,0.924065106,0.084961891
GRIPAP1,1.068712171,0.086747004
BCL7A,0.945684658,0.086197893
DECR2,1.001085415,0.87547362
FAM98B,1.040865436,0.349639811
PDCD4,1.00951638,0.996030774
FNDC3B,1.019734219,0.717915687
AGPAT9,1.066522918,0.407436323
C17orf85,0.979744255,0.097897525
C11orf73,0.850287394,0.064928696
IFI44L,4.227855465,0.000256436
PHLDA2,0.873971925,0.769653647
PLEKHO1,1.116107497,0.320995475
HSD17B12,0.961721826,0.160502677
AGK,0.960311224,0.113932052
LACTB2,1.000962201,0.470652008
ARHGAP15,0.982212702,0.432268473
FASTKD1,1.041575634,0.341146849
RAB6C,1.043970571,0.385254818
HS1BP3,0.878077289,0.056096938
CYBRD1,1.079459731,0.474924002
MPV17L2,0.927954602,0.12025918
PAN3,1.263583697,0.04038772
HSP90AB4P,0.816691856,0.042228571
HSP90AB2P,1.265501312,0.002733816
TMEM41B,1.026792367,0.51964452
TMEM128,0.899899819,0.083016871
ZNF326,1.064089416,0.092622591
NOM1,1.020692178,0.716086487
ZC3H12A,1.00820665,0.992382163
CMPK2,1.596647034,0.018229383
CARD16,1.575772191,0.001846357
DNAJC21,1.029471591,0.615558557
HERC4,1.061241642,0.248691225
MAGED2,1.066320185,0.011437542
TCEAL3;TCEAL6;TCEAL5,1.153045324,0.53484702
DDX60L,1.344984238,0.003465927
MTX3,1.03892849,0.363978043
RABL3,1.053252866,0.375782658
COQ5,0.897944078,0.069419886
NOMO2,1.043441934,0.196562126
EARS2,0.957817418,0.76054351
C3orf38,1.167009995,0.211549294
MIA3,1.077172686,0.088832717
WDR44,0.93953179,0.33106785
FGD3,0.998494714,0.760391283
PRRC2B,1.000035116,0.951004987
TJAP1,1.00924907,0.976797563
RRP12,1.009010761,0.984958875
COA6,0.9568763,0.183166902
TOR1AIP1,1.061117884,0.212522853
AARS2,1.020140127,0.497468417
TOR2A,0.915093954,0.011367893
SPIN3;SPIN1,1.173814565,0.101956975
PCID2,0.95311674,0.07219812
ELMO2,1.017889749,0.57457737
STAU1,1.108563072,0.385373744
MED23,0.912352274,0.134103897
CRNKL1,1.005077897,0.975466435
SAMD9,1.627366263,0.000374174
UCHL5,1.113121635,0.127279899
SMEK2,1.012861112,0.949035451
DNTTIP2,0.982165133,0.524551594
MRPS18A,1.04098158,0.507172423
RALY,1.040983809,0.101428684
TTC38,1.134044829,0.078123703
COX20,1.005185947,0.845087384
EXOSC6,1.066802432,0.068011182
PPM1L,1.010810541,0.943906413
TMEM201,0.936849099,0.298575913
C1orf167,0.86310946,0.011360977
NUP188,0.92420722,0.000211084
HP1BP3,1.117092993,0.000150712
ABCF1,0.975819831,0.168538814
CEP170,1.027038162,0.546929554
ODR4,0.996762315,0.638763584
DNLZ,0.948202846,0.746622232
NOL9,1.003787059,0.89281379
FRMPD1,0.875309623,0.080222404
SZT2,1.031005667,0.669449054
DHDDS,1.029754608,0.808373316
CMPK1,1.007270419,0.948678822
CC2D1B,1.059046162,0.129269296
GSN,1.037978789,0.521373785
CAP1,0.939010542,0.329669195
CAP1,1.040502971,0.372649214
SH3BGRL3,1.093931442,0.308876777
RARS2,0.972764575,0.517703112
FKBP15,1.037102507,0.161719029
HIVEP3,0.974323789,0.641292309
DDX59,1.023918743,0.734264911
PUM1,0.921187624,0.250039362
C9orf114,0.989815063,0.244896241
C10orf76,0.983947357,0.061151283
ARRDC1,0.941465943,0.362372572
GPATCH4,0.921062188,0.571362125
IBA57,1.033785758,0.713677788
HECTD3,0.950915495,0.263806879
SLC39A1,0.846089067,0.241346447
UBR4,0.989165092,0.373510204
STXBP5,1.043743977,0.602804407
ZNF684,1.068526038,0.425486993
GOLPH3L,0.927126885,0.006109345
CAMSAP1,0.929534656,0.466043765
MRPL2,0.995878154,0.802717658
UBAP2,0.951101344,0.273253113
IDNK,0.942227981,0.240950406
C9orf64,0.942480019,0.020671127
HNRNPK,0.956833882,0.286618964
GORAB,0.987123125,0.762038137
RBM26,0.972521631,0.57493801
ATAD3B,0.927005857,0.215547585
CPSF3L,0.933133697,0.403518299
HPS1,1.020144679,0.642502497
DCAF8,0.989189467,0.31324603
C1orf131,0.90149875,0.446540658
RC3H1,1.052229189,0.379673447
OGFRL1,1.220098912,0.101195793
NTPCR,1.081008681,0.128638042
DNAJC16,1.128983337,0.57619461
DDI2,0.986099179,0.32830048
THEMIS2,1.320045558,0.007595127
NT5DC1,0.954290536,0.169672217
VPS13D,0.949268467,0.513831645
CROCC,0.878412513,0.017039325
ASPHD1,1.038338361,0.7255252
LYRM7,0.991198316,0.782677665
RIF1,0.917918145,0.14483683
STRIP1,1.070286451,0.480549015
CEP350,0.947312917,0.468538296
RPRD2,0.696562165,0.462226009
PRPF38B,0.959147527,0.422883466
TTC39B,0.98346171,0.408226792
RNF20,1.017023454,0.773112414
NUP210L,0.774543564,0.258507217
ZNF318,1.011420806,0.873171787
ZNF691,0.946271658,0.213927486
BROX,0.998126565,0.875100789
FOCAD,0.92257103,0.120081445
HACD4,0.920501769,0.108046382
SNX30,1.070449622,0.321402991
LYPLAL1,0.991013635,0.649094972
RPF2,1.012463403,0.933711898
HAUS6,0.98992179,0.881537732
ZCCHC6,0.998090498,0.227977002
DENND4C,0.993447777,0.812963035
NAA35,0.93830338,0.295207962
RCL1,0.966019424,0.639419993
TPP2,0.99423406,0.881039696
RNF219,0.939011717,0.36464659
ECHDC3,1.057852492,0.606290267
FAM160B1,0.982630543,0.717328774
SPRYD7,0.867824231,0.049717331
RNF123,1.01110935,0.906868911
FAM21A,1.080908252,0.076156537
LPCAT4,1.022556939,0.752769651
FAM91A1,1.034649684,0.530039883
CEP135,1.021428783,0.738767191
TBC1D9B,1.004149992,0.787659757
MAP1S,1.089324135,0.070210445
PPP2R2D,0.997978098,0.845307723
ATG16L1,1.002142273,0.815818873
DIEXF,0.938263693,0.065667131
GLT8D1,0.995282301,0.863389596
TNS3,1.126429665,0.068129374
HAUS3,1.10033891,0.156400148
LMBRD2,0.965789805,0.166267488
INTS3,1.029059027,0.657502526
ARHGAP17,1.034959054,0.2973555
NCBP2-AS2,0.813307341,0.36604956
CWF19L1,0.969492558,0.653438905
KIAA1429,1.025514304,0.639892383
ANKRD40,1.244478815,0.169655464
WWC2,1.013529192,0.884369842
ZNF787,1.230708128,0.341525417
ATL3,0.96663615,0.496621791
RPL7L1,0.913810284,0.041123267
NXN,0.993855268,0.571152245
TTC19,1.083276296,0.096220958
CIAPIN1,0.994941946,0.245104512
ZFAND6,1.007180361,0.997845454
SMYD5,1.012591306,0.932789138
PTRHD1,1.013055486,0.772019256
XAF1,2.150412828,0.00037455
OTUD7B,0.991123924,0.915608871
NADSYN1,0.970648855,0.012034388
ELP2,0.893034879,0.015758071
LAMTOR1,1.069571412,0.318760862
TWF2,1.033430398,0.656551163
GRAMD4,0.986990289,0.472500306
DESI1,1.219137161,0.054860316
KIAA0930,1.022773742,0.546905517
SMEK1,0.941817406,0.030162782
TYW3,0.889311342,0.057999152
SDE2,0.963510518,0.31107091
RCSD1,0.996639374,0.677131694
ACAD10,1.017069154,0.842664004
NAA16,0.974535112,0.174491178
CXorf57,1.079401103,0.339614501
FAM45B;FAM45A,0.907744798,0.01613454
RHBDD2,0.984265853,0.657554892
SLC25A24,1.039334355,0.35595571
RINT1,0.971171864,0.462223198
TMEM214,0.997547303,0.82644976
HIBCH,0.894511149,0.15091928
ARMC6,0.997840658,0.595715051
ZCCHC8,1.10026362,0.039351156
MRPL54,1.021258427,0.64040042
MRPL14,1.050532718,0.566886695
SLC27A4,0.997554744,0.851043954
CC2D1A,0.884185396,0.037415317
EDC4,1.031713727,0.166012141
CEP85,0.950727061,0.414008446
PRMT9,0.940648691,0.136558905
PRPF8,0.968006093,0.039569365
TTC27,0.979459925,0.453053987
SFXN4,0.943220608,0.373201138
CNNM4,0.904313449,0.094862295
NFRKB,0.974188293,0.650856709
FAHD1,1.035099215,0.738093102
TNFAIP8L2,0.834060948,0.027267909
ANKRD16,0.98441967,0.628492188
PDXDC1,1.045368654,0.090565825
TLDC1,0.952551358,0.526591508
INTS5,0.892091413,0.169823429
SLC27A1,0.905795849,0.473051277
PGM2L1,1.114534828,0.359095551
CTR9,0.980620764,0.006416242
AAGAB,0.982098451,0.022444467
TTC37,0.989830415,0.640905907
DARS2,1.000856178,0.767463153
TMEM65,0.936768025,0.227134628
TTC33,1.144573195,0.02824095
FBXO38,0.918429349,0.034774194
RHBDF2,1.230538939,0.323829438
BRAT1,0.970395463,0.177127457
ZC3H14,1.079295725,0.097713996
CNST,1.008686523,0.995272612
LARP1,0.968285608,0.113753672
ATAD2,0.836901134,0.013613826
TMED8,0.9584614,0.743299327
SLC30A9,1.010148504,0.943285135
BLOC1S3,0.958996139,0.804315492
BLOC1S2,1.080226802,0.495334158
RICTOR,1.180998394,0.044001394
WDR74,0.949053714,0.274571268
AGTRAP,1.045599149,0.133518406
POTEE;POTEF;POTEI;POTEJ,1.111125344,0.002893383
AFTPH,1.10917453,0.208874338
FIP1L1,0.974565081,0.247264052
UQCC3,1.058743891,0.256723905
LCLAT1,0.972976678,0.35659274
C6orf89,0.989877749,0.752921967
CWC27,0.966049266,0.040185545
PLXDC2,0.815351323,0.038191782
CRELD2,1.01785182,0.795527429
WDR82,1.039738847,0.295252027
ATF7IP,1.002640242,0.866017265
PACS1,0.977247554,0.400958633
RAB11FIP1,0.879737838,0.057056178
IGSF10,1.100069187,0.629483376
NAPRT,0.990483296,0.353768815
DNMBP,0.996047939,0.785621451
HACD2,0.892745197,0.138493005
GIGYF2,1.004439072,0.984240989
CD109,1.049150617,0.329693013
THADA,0.906419224,0.099640676
HSDL2,1.036739467,0.417345483
CCBL2,1.085300041,0.139925122
CERS6,1.255851082,0.073136298
PPP1R21,0.720735015,0.65385797
TPM1,1.002425578,0.923937818
NFXL1,0.790715788,0.113882085
ATG14,1.106499531,0.16188525
GDPGP1,1.01268892,0.918790524
QSOX2,0.952372831,0.470916993
C19orf35,0.974962969,0.092919304
WDFY4,1.077885517,0.01243783
C1orf122,1.136842704,0.725304928
TMPPE,0.957276162,0.467451679
ANKRD13D,0.998706125,0.947830561
TPGS1,0.987799304,0.724574163
UBN2,0.954832342,0.082216132
PIK3AP1,1.120835049,0.110726759
LANCL3,0.948507412,0.31402061
GPRIN3,1.002439637,0.985142909
NUDT18,1.007975976,0.968455823
PAXIP1,0.897320683,0.231067006
TMTC3,0.936963113,0.035191551
XIRP1,1.018395361,0.851378034
VPS13C,0.937184639,0.102990755
USP34,0.9576937,0.144502191
USP53,0.883384378,0.530350624
IKBIP,1.031835567,0.545542109
UBE2R2,0.963244021,0.162234713
LARP4,0.988037305,0.50086517
TUBA1A,0.956860388,0.139224293
CBLL1,0.952158278,0.491005645
SUPT6H,1.011758421,0.894069617
SND1,1.013669115,0.840535595
TRMT10C,1.036050508,0.163791931
BZW1,1.075923177,0.032695261
CYB5R4,1.063773112,0.131583855
MON1B,0.995246772,0.740275876
LRRC8D,0.951660384,0.322279143
KCTD9,1.00128006,0.897972383
DHX30,0.967868774,0.199044079
EIF3M,0.957346762,0.365103761
MEPCE,0.997776952,0.852098699
PARS2,0.933939777,0.058887569
RSRC2,0.974721816,0.081796484
RRAGA;RRAGB,0.936329421,0.057716814
CYFIP1,0.989542172,0.252857852
NDUFAF7,0.93843289,0.468734386
GET4,0.929313278,0.245743118
LPCAT2,1.065937086,0.539139774
TAOK1,1.042946802,0.476147163
FASTKD5,1.033150393,0.4109901
KDM3B,0.984886406,0.436580682
CHMP1B,0.956659996,0.038800167
RASGRP2,0.947622722,0.137158126
CXXC5,0.886890363,0.086934162
RRM2B,0.989839894,0.601261469
HS2ST1,0.994250481,0.8096395
MICAL3,0.936087749,0.065064475
PHF5A,1.044395526,0.034586565
ERMP1,0.934535252,0.246075887
TRMT1L,0.989483019,0.422837283
ZC3HAV1,1.100616343,0.050567224
MRPL21,0.971868994,0.255122884
EFTUD1,0.984765957,0.215095606
SETX,0.81014957,0.030877281
TRAPPC11,1.041232963,0.441330425
NUP54,1.03107363,0.600812034
ATG9A,1.07138166,0.603453468
C14orf159,1.047230839,0.30276202
CCDC186,1.089621754,0.278819782
ARMC9,1.009219534,0.983804057
C16orf62,1.004893592,0.840404867
RGPD4,1.063089279,0.226205025
POGZ,1.009357407,0.96559542
ZFYVE16,1.034574272,0.195990499
MYH14,0.922577477,0.019477415
NUFIP2,1.003025129,0.741623862
SZRD1,1.071438204,0.590068401
MAVS,1.033201303,0.57861485
LRP10,1.098423455,0.162383081
COMMD6,0.993666403,0.695865684
HDDC2,1.256013356,0.001294809
KDELC2,1.08135189,0.243664764
HEATR3,0.961935217,0.015169825
C6orf120,1.029972017,0.693616127
HDGFRP2,1.022276496,0.795749442
DCXR,0.937171584,0.274647459
AKNA,1.094344214,0.096439134
GOLGA7,1.07263304,0.31862791
WAPAL,0.953777159,0.344069353
IRF2BP2,0.890635164,0.097933292
APBB1IP,0.958323235,0.481496898
CCDC91,0.92417211,0.302443971
RBBP6,0.950909079,0.365224531
ARHGAP30,1.069905881,0.499471177
C5orf24,1.0487382,0.74356327
RAB44,0.956458232,0.423316052
HUWE1,0.979694949,0.430517215
PXK,0.881967481,0.361113321
UBE2Q1,1.053322613,0.033046477
KIAA0907,0.800388156,0.13676369
MRPL55,1.088380333,0.42542773
TMED4,1.03128777,0.747789173
MRPL10,1.027650864,0.700527698
CMC1,1.066573885,0.672185236
CENPV,1.045693883,0.429241926
SLFN11,0.969790759,0.196683127
TMEM179B,1.140382707,0.260338541
PCGF5,1.169636111,0.019233966
GALNT7,1.018722072,0.834058674
GLRX5,1.025783169,0.623922457
TRAPPC6B,0.988949085,0.697145943
PATL1,1.149033778,0.019013423
DPP9,0.982166551,0.542536629
DDX53,0.730344921,0.165792258
SYVN1,1.130553017,0.383420111
MRPL52,1.040754794,0.438529731
SETD3,1.080637511,0.016274352
ISCA2,0.992920703,0.672018642
NOP9,1.017802341,0.8632047
PABPN1,1.07732762,0.67740577
METTL3,1.000164965,0.876621247
PBRM1,1.00617352,0.897420664
YRDC,1.075831669,0.101501172
PRPF39,0.923647807,0.08901408
MTDH,1.060881794,0.101888553
ZNF598,0.954891765,0.037551824
AGPAT6,1.027694266,0.598029299
KTN1,1.015818913,0.841567685
NLRX1,1.015988817,0.891223848
PHLDB1,0.934758359,0.78250433
USP48,0.944049126,0.085010905
STK32C,0.828058013,0.341848634
FERMT3,0.995287663,0.513291934
NAA40,0.999489543,0.808908841
NT5DC3,0.989806319,0.852062476
AACS,0.971759331,0.388442769
LUZP1,1.034164132,0.346330452
ALYREF,0.905963079,0.422844855
GPR180,0.977715658,0.81650875
FAM160B2,0.920599152,0.109276534
VPS36,1.015564094,0.849252234
CAND1,1.037333247,0.132375819
FAM134C,0.942841028,0.72008236
HOOK3,1.054301295,0.351004234
COMTD1,1.006510474,0.980589204
THOC6,1.07343239,0.160352461
METTL16,0.936069457,0.420739923
PPFIBP1,0.982056653,0.627237495
LONP2,1.001235383,0.997846593
OSTM1,1.091926893,0.113876761
FCHSD1,1.026090169,0.530524066
NR2C2AP,1.000587479,0.950536065
CCDC25,0.968039601,0.420800842
LDHD,1.057410867,0.343939345
CCDC43,1.057254269,0.500451144
CHSY1,0.979376025,0.249400422
CARM1,0.978691194,0.514671282
NIT1,1.006545983,0.910265215
NCAPG2,0.775704812,0.010615652
ANKLE2,1.03560746,0.592716465
DDX42,1.008759584,0.977417957
VRK2,1.07725898,0.240699187
CACUL1,1.029619937,0.469255886
XYLT1,0.793322655,0.364573267
NDUFA11,0.830608723,0.008161599
DNAAF5,0.921561366,0.000106054
STX12,1.057661935,0.103238441
PDSS2,0.942186693,0.617175998
HOMER1,1.103538721,0.04929093
GATAD2A,1.004090237,0.868817638
CPNE8,1.023811727,0.424859464
RAB43,1.117371048,0.02748616
C2CD5,1.014904287,0.830094456
MIB1,1.04499811,0.624259607
RASAL3,0.972898998,0.311427697
SGK223,0.969469979,0.252197624
IRF2BP1,1.056432401,0.31916934
HIST2H2AB,1.078954067,0.30094068
RBM45,0.96005105,0.104733444
ZDHHC17,0.975787095,0.568293349
CRLF3,1.01546403,0.418163182
TRAPPC5,0.935431909,0.080850242
ARMC8,0.997161585,0.758650171
APOBEC3F;APOBEC3D,1.154676342,0.155664341
PLD3,1.013551551,0.796990639
LACC1,1.06086972,0.443952213
LYSMD2,1.615604629,0.0009741
LIX1L,0.976371566,0.424653271
NUDCD3,0.946109137,0.236236801
SAMD9L,1.757433697,0.000119731
LEPREL1,0.912708934,0.196851539
CCDC50,0.934873324,0.150265631
MCAT,0.924342292,0.087806377
HERC6,1.735302031,6.41825E-05
WDR75,0.970876467,0.51435402
MFN1,0.911009393,0.218951947
ITPRIP,0.964465836,0.68539983
WDFY1,1.112883621,0.043707162
FAM114A1,1.066743279,0.251292489
DCUN1D3,1.065611111,0.459645393
GCC2,1.021891672,0.657595332
ZC3H7A,1.000520515,0.810492547
LRRC8A,0.964606471,0.167831665
UBR1,0.951735166,0.159167876
UBR2,0.972163643,0.649093917
CDAN1,0.955475903,0.467474665
ANKHD1,0.997364955,0.398986924
UEVLD,0.90525453,0.114321871
CCAR1,1.050026042,0.30707387
DHX40,0.802706447,0.236498545
RHOT2,1.066630625,0.301353694
SIRT2,1.032880877,0.142654127
FAM20C,1.003989541,0.958525495
MRPL41,1.114185552,0.259290817
PARP9,2.001417667,0.000221073
MICALL2,1.008736538,0.998404069
DHX37,1.02761317,0.78807226
KBTBD2,0.979140425,0.532903342
FTSJ3,0.965430994,0.415819974
TMEM192,0.970417673,0.301329963
DIS3L2,0.981180117,0.229613019
SUPV3L1,0.966059764,0.065028814
CCDC146,0.823024474,0.042125783
EXOC8,0.994570046,0.756774515
TRIM22,2.350578276,0.005882837
PM20D2,1.017940802,0.877366589
KIAA2013,0.820740584,0.269216471
MICU2,1.024335256,0.456006203
ANKRD13A,0.869364129,0.025226281
ALDH16A1,0.977116773,0.193389119
SCYL3,0.867735467,0.39207264
XRN1,1.246632893,0.032346869
PELP1,0.954597257,0.089786497
WDFY3,1.017000349,0.861319254
RDH10,0.904440824,0.032074829
VKORC1L1,0.973701755,0.717636303
RBFA,1.52744809,0.313372655
FUK,1.016528231,0.84307777
CLYBL,0.994231917,0.285142863
SPG20,1.126819386,0.056200889
MIER1,1.046496275,0.688907227
RPTOR,1.020325522,0.816285193
CCAR2,1.006402624,0.885980004
NDUFAF2,1.237448985,0.058244699
C4orf33,1.338616612,0.005403355
VPS52,0.9741648,0.277072102
NUP93,0.948528602,0.021054049
STK11IP,0.943120244,0.062821834
ZNF687,1.09335127,0.017450472
CMTR1,1.315971144,0.000506645
LRRC47,1.020548978,0.611101863
DOCK4,1.059889216,0.037797864
INTS1,0.951436934,0.073962401
HIST3H2BB,1.044656754,0.642707666
ARMC10,1.007137421,0.991020194
GHDC,1.007377745,0.964728567
ABHD12,1.057145547,0.002016053
TMEM86A,0.863486454,0.058417498
GPD1L,0.977904495,0.291930943
SLC35F6,1.067575956,0.375395629
LRRC25,0.92249191,0.039133979
ARHGAP18,1.00311069,0.796529502
ASCC3,0.992622562,0.695131538
EHBP1L1,0.966902724,0.519477471
TXLNB,0.926011278,0.119459333
STAG2,0.992500897,0.349451642
FNBP4,1.157226021,0.064180696
ZCCHC7,0.877168769,0.048465768
GUF1,1.02581276,0.710789845
RYBP;YAF2,1.120852951,0.244469031
PNKD,1.085551132,0.023330608
MINK1,1.002207841,0.967617212
TOMM5,0.981250263,0.278605229
HDDC3,0.974020857,0.737692411
ZADH2,0.969105838,0.55630174
CHCHD4,0.807104696,0.04377883
TMEM199,1.108921617,0.446010288
FBXL6,0.789633215,0.110784864
OGFOD1,0.873892285,0.036813103
AFAP1,0.887826347,0.011697729
OXR1,1.109960482,0.101728149
TTC39C,1.006350264,0.942862494
ZGPAT,0.962161657,0.627083511
WDTC1,0.965963364,0.278370541
SMIM20,1.055351032,0.253188965
TMEM57,1.461125516,0.279429176
C12orf45,0.946864542,0.099925348
CISD2,0.961959739,0.387056922
JAGN1,0.921476612,0.687285079
MRPL50,1.010274942,0.971636917
FAM160A2,0.995601027,0.966158237
LZTR1,0.961261509,0.11682321
COMMD1,1.079202493,0.233263707
CSGALNACT2,0.963916395,0.658041518
OTUD6B,0.966932746,0.145733243
C1orf52,1.005397038,0.932258919
METTL13,0.995738757,0.823293866
ARFGAP1,0.999954023,0.726490713
SIRT6,0.934135486,0.231862678
EMC1,1.004757695,0.940483541
PAF1,0.97475969,0.073047466
UBR7,1.034910416,0.686197111
ANKRD44,1.016599425,0.689202753
DDX51,0.976006156,0.356874723
PTGR2,1.032241709,0.33124444
C2orf69,0.95468412,0.577883359
ATP6V0D2,1.080830064,0.308355062
C12orf29,0.802016494,0.034698485
JMY,0.904151718,0.994064301
MFSD2A,1.043647209,0.432282308
PRPF38A,0.972735225,0.447441675
MLKL,1.020278656,0.698841097
